Average sentence length,Average word length99.2352941176,5.03389830508
77.7368421053,5.10280373832
154.0,4.60869565217
163.666666667,5.40277777778
103.8,5.33333333333
192.428571429,5.25301204819
129.142857143,4.82170542636
195.416666667,5.27969348659
61.8,5.09090909091
134.157894737,5.27710843373
127.0,4.85714285714
67.0952380952,4.65714285714
101.0,4.86206896552
82.0769230769,4.77647058824
16.6666666667,5.0
128.733333333,5.3488372093
108.230769231,5.08333333333
57.2857142857,5.43820224719
124.25,4.625
70.125,4.97297297297
159.25,4.93567251462
174.666666667,5.05405405405
166.2,5.00877192982
250.0,4.84848484848
247.857142857,5.95698924731
189.0,4.875
131.0,5.1797752809
115.8,5.49305555556
81.0,4.0
183.666666667,4.61271676301
148.1,5.1912568306
168.230769231,4.90277777778
202.0,5.21666666667
127.470588235,4.94871794872
153.454545455,5.11312217195
105.666666667,4.79166666667
64.3846153846,5.09677419355
124.0,4.94240837696
232.363636364,5.8896797153
278.076923077,5.51813471503
132.583333333,5.12565445026
30.0,4.58536585366
145.666666667,4.93333333333
106.294117647,4.975
202.714285714,5.09090909091
100.789473684,4.81343283582
92.1428571429,4.67346938776
109.896551724,5.58673469388
101.857142857,4.82352941176
63.0,10.0
80.4545454545,4.52173913043
122.142857143,4.58461538462
78.6,5.39759036145
100.2,4.67567567568
93.0,4.86666666667
40.1428571429,4.76923076923
79.3076923077,4.58904109589
58.0,6.2
53.9333333333,4.78125
205.5,5.08771929825
74.2727272727,4.57142857143
87.8888888889,4.94642857143
91.8888888889,4.15625
162.716814159,6.10649350649
55.0,7.0
99.7777777778,4.65891472868
112.428571429,4.9009009009
136.2,4.71264367816
129.307692308,5.07766990291
301.8,5.90529247911
155.5,5.29069767442
129.0,4.97590361446
55.0,7.0
105.9,4.72661870504
111.285714286,5.10280373832
147.0,7.5
102.666666667,4.38461538462
55.0,7.0
118.333333333,5.04273504274
220.714285714,4.79047619048
104.642857143,5.53541076487
204.548387097,5.54838709677
106.0,4.89189189189
82.2727272727,5.40983606557
159.0,5.33333333333
55.0,7.0
69.0,5.125
107.25,5.05309734513
115.285714286,4.8064516129
115.692307692,5.25
55.0,7.0
110.142857143,5.11214953271
85.6666666667,4.98214285714
109.222222222,4.69491525424
68.5555555556,4.55102040816
92.037037037,5.22839506173
87.8888888889,5.67924528302
115.444444444,5.08219178082
123.125,5.24
139.071428571,5.21459227468
85.9,4.74796747967
92.5714285714,5.14942528736
129.0625,5.09745762712
163.75,4.86046511628
130.12,4.8595505618
148.176470588,5.04697986577
129.857142857,5.43396226415
90.0,5.03174603175
151.631578947,5.24117647059
134.058823529,4.92810457516
148.25,5.13414634146
44.6,44.5
193.153846154,4.49390243902
63.0,7.0
205.777777778,5.61494252874
87.7058823529,4.6724137931
147.533333333,5.0157480315
138.470588235,5.27586206897
129.923076923,4.46218487395
96.8666666667,5.01063829787
166.25,5.37662337662
98.75,4.94642857143
55.0,7.0
187.0,5.80272108844
212.428571429,5.07471264368
126.5,5.04918032787
173.090909091,5.13793103448
177.0,6.41860465116
205.210526316,5.69072164948
147.210526316,4.83333333333
175.666666667,4.16666666667
103.666666667,4.81739130435
73.0,4.52542372881
163.285714286,4.89726027397
196.333333333,4.61363636364
111.347826087,5.13888888889
177.3,5.27962085308
74.4285714286,9.59090909091
55.0,7.0
55.0,7.0
57.5,4.0
128.692307692,4.89189189189
104.142857143,4.63636363636
216.25,5.15094339623
142.555555556,5.20930232558
55.0,7.0
162.75,4.84375
145.285714286,4.9842519685
209.0,4.31578947368
186.6,5.48076923077
169.285714286,5.21232876712
189.142857143,5.12258064516
188.647058824,5.039408867
170.5,4.68367346939
84.3333333333,5.42131979695
151.19047619,5.13705583756
317.0,4.63043478261
375.923076923,6.0
129.43902439,5.64484451718
245.833333333,5.14857142857
170.133333333,5.3531598513
155.631578947,4.81460674157
183.333333333,5.68452380952
130.833333333,5.44270833333
225.333333333,6.16845878136
150.724137931,5.56147540984
154.052631579,4.89830508475
155.0,5.09345794393
216.647058824,5.77884615385
204.818181818,5.09395973154
174.266666667,6.12408759124
126.066666667,5.13656387665
103.0,5.25
95.9090909091,4.73684210526
156.857142857,5.52941176471
99.5,4.35483870968
121.0,5.4347826087
136.419354839,5.51260504202
77.6666666667,5.35714285714
141.285714286,5.53429602888
221.0,4.91397849462
185.0,5.0756302521
355.0,5.29906542056
125.0,5.80530973451
197.8,4.59459459459
120.111111111,4.71794871795
170.692307692,4.92307692308
140.214285714,5.20055710306
218.333333333,5.0396039604
220.25,5.08629441624
158.837209302,5.68224299065
223.888888889,4.80152671756
141.0,4.75362318841
172.5,4.875
97.3225806452,5.43729903537
172.222222222,5.05641025641
131.777777778,5.28476821192
288.384615385,5.47488584475
108.92,5.74832214765
185.25,5.3937007874
112.357142857,5.63636363636
341.0,4.0
116.454545455,4.89010989011
322.384615385,5.64186046512
289.193548387,5.89655172414
116.454545455,4.69565217391
123.947368421,5.89795918367
231.48,6.35906040268
84.5789473684,5.07207207207
140.172413793,5.86425339367
86.7777777778,4.62295081967
188.65625,5.88345864662
192.804878049,5.77475247525
104.5,4.27272727273
401.4,5.76470588235
169.333333333,4.90540540541
143.157894737,5.69706840391
144.666666667,4.94915254237
286.666666667,5.6036036036
202.333333333,4.71111111111
36.2,5.16666666667
169.526315789,5.29648241206
113.181818182,4.92045454545
100.2,5.06849315068
97.8,4.97142857143
124.555555556,5.07142857143
132.047619048,5.06486486486
312.5,5.9
132.75,5.18309859155
