'a',0.0202409178023
'aa',9.11067525975e-06
'aaa',2.32473366484e-07
'aaron',6.43512965088e-06
'ab',2.02949776077e-06
'abandoned',9.78801547893e-06
'abc',6.68124597564e-06
'aberdeen',6.8378e-09
'abilities',8.76681562446e-06
'ability',5.96639294749e-05
'able',0.000317508569157
'aboriginal',1.24000780351e-06
'abortion',1.83057327118e-06
'about',0.00286911009665
'above',9.64430981218e-05
'abraham',5.2647251717e-06
'abroad',3.41293540736e-06
'abs',3.81335972449e-07
'absence',1.73644215642e-05
'absent',7.82875903634e-06
'absolute',2.47522890015e-05
'absolutely',8.43247372916e-05
'absorption',1.10478888055e-06
'abstract',9.65120538552e-06
'abstracts',6.8378e-09
'abu',3.98532290552e-06
'abuse',1.78099343518e-05
'ac',3.85851256485e-06
'academic',5.97249126659e-05
'academics',3.50261492333e-06
'academy',1.01963475662e-05
'acc',8.68991866067e-07
'accent',3.94468988496e-06
'accept',3.30709303407e-05
'acceptable',8.83545378057e-06
'acceptance',7.48514146117e-06
'accepted',2.70309346158e-05
'accepting',9.10054935589e-06
'accepts',1.27870355855e-06
'access',9.14825632662e-05
'accessed',8.94474261697e-07
'accessibility',9.19493683792e-07
'accessible',4.92959742071e-06
'accessing',5.67843757658e-06
'accessories',1.60021722823e-06
'accessory',2.80443770739e-07
'accident',2.30096603301e-05
'accidents',4.12644664446e-06
'accommodate',2.881812621e-06
'accommodation',9.13176749987e-07
'accommodations',1.07039034736e-06
'accompanied',6.58439421676e-06
'accompanying',3.43216180369e-06
'accomplish',1.54715405406e-05
'accomplished',1.65504365259e-05
'accordance',3.0702485075e-06
'according',0.000109047493658
'accordingly',6.8378e-09
'account',4.33630826717e-05
'accountability',4.53781487727e-06
'accounting',5.79506733258e-06
'accounts',1.86181767393e-05
'accreditation',4.90061248321e-07
'accredited',1.03780610695e-06
'accuracy',3.01983810521e-06
'accurate',1.45180292067e-05
'accurately',4.29403115336e-06
'accused',8.77917463167e-06
'acdbentity',6.8378e-09
'ace',9.78915302551e-07
'acer',6.8378e-09
'achieve',1.70905552963e-05
'achieved',6.88368377674e-06
'achievement',1.37140812977e-05
'achievements',8.61218427663e-06
'achieving',4.02046624696e-06
'acid',9.9875144753e-06
'acids',1.72820369506e-07
'acknowledge',1.24345906382e-05
'acknowledged',2.0580505987e-06
'acm',2.68510623887e-08
'acne',6.22589913397e-07
'acoustic',7.39861156741e-06
'acquire',6.16213924358e-06
'acquired',1.32797735798e-05
'acquisition',2.79796479019e-06
'acquisitions',1.87864106924e-07
'acre',1.22826761356e-05
'acres',4.3459650726e-06
'acrobat',2.51382677685e-06
'across',0.000213993002995
'acrylic',2.22648786591e-06
'act',9.49085580214e-05
'acting',4.17100084025e-05
'action',7.58502097587e-05
'actions',2.11083232325e-05
'activated',5.51157987344e-07
'activation',9.32402675217e-06
'active',3.65852867616e-05
'actively',9.0990547723e-06
'activists',2.77156943637e-06
'activities',3.99995783804e-05
'activity',3.1125832922e-05
'actor',1.84385989159e-05
'actors',1.5717243093e-05
'actress',7.27552114915e-06
'acts',3.2421215525e-05
'actual',5.43978072682e-05
'actually',0.000424143157545
'acute',3.48155688566e-06
'ad',8.04680998847e-05
'ada',3.05690595112e-06
'adam',1.62871807156e-05
'adams',1.23235046383e-05
'adaptation',5.93719180142e-07
'adapted',2.60684508863e-06
'adapter',1.40651310096e-06
'adapters',6.8378e-09
'adaptive',3.04393434281e-06
